make,price,body_type,type,doors,warranty,mileage,gearbox,metallic,seller,seats,engine_size,empty_weight,non_smoker_vehicle,country,power_kwh,age,fuel_type,co2_emissions,fuel_consumption_comb,safety_security_kmeans,comfort_convenience_kmeans,entertainment_kmeans,extras_kmeans,general_inspection_2,full_service_history_2,upholstery_2,previous_owner_2,taxi_or_rental_car_2,emission_class_euro
Peugeot,14850,Compact,Used,5,1,12975.0,Manual,0,Dealer,5,1200.0,1065.0,0,ES,55.0,2,Benzine,104.0,157.17333333333337,0,0,0,0,0,0,Other,Other,No,6
Peugeot,14850,Compact,Used,5,1,12975.0,Manual,0,Dealer,5,1200.0,1065.0,0,ES,55.0,2,Benzine,104.0,157.17333333333337,0,0,0,0,0,0,Other,Other,No,6
Peugeot,5500,Compact,Used,5,1,179000.0,Manual,1,Dealer,5,1560.0,1397.0,0,ES,80.0,14,Diesel,99.0,144.6015384615385,0,0,0,0,0,0,Other,Other,No,6
Peugeot,11590,Compact,Used,5,0,24932.0,Manual,0,Dealer,4,998.0,915.0,0,DE,53.0,2,Benzine,88.0,128.1,1,1,1,0,1,1,Other,1 owner,No,6
Peugeot,11500,Compact,Used,5,1,67913.0,Manual,0,Dealer,5,1560.0,1150.0,0,ES,73.0,5,Diesel,90.0,130.13714285714283,0,0,0,0,0,0,Other,Other,No,6
Peugeot,13900,Compact,Used,5,1,30000.0,Manual,0,Dealer,5,1199.0,1090.0,0,ES,75.0,2,Benzine,104.0,147.59111111111113,0,0,0,0,0,0,Other,Other,No,6
Peugeot,9800,Compact,Used,5,1,73595.0,Manual,1,Dealer,5,1199.0,950.0,0,BE,60.0,5,Benzine,104.0,147.59111111111113,2,0,1,0,0,0,Other,Other,No,6
Peugeot,10999,Compact,Used,3,0,121281.0,Manual,1,Dealer,5,1598.0,1155.0,0,NL,147.0,8,Benzine,198.0,194.57454545454544,1,1,0,1,1,1,Leather,1 owner,No,6
Peugeot,12444,Compact,Used,3,0,73455.0,Manual,1,Dealer,5,1598.0,1135.0,0,NL,147.0,9,Benzine,104.0,194.57454545454544,1,1,0,1,0,1,Leather,Other,No,6
Peugeot,4445,Compact,Used,3,1,189059.0,Manual,1,Dealer,5,1598.0,1224.0,0,NL,115.0,11,Benzine,159.0,225.11999999999998,1,1,1,0,1,1,Leather,Other,No,4
Peugeot,2449,Compact,Used,5,0,277197.0,Manual,1,Dealer,5,1560.0,1312.0,0,NL,80.0,14,Diesel,129.0,144.6015384615385,1,0,1,0,1,1,Other,1 owner,No,6
Peugeot,10999,Compact,Used,3,0,125089.0,Manual,1,Dealer,5,1598.0,1135.0,0,NL,147.0,8,Benzine,139.0,194.57454545454544,1,1,0,1,2,1,Leather,Other,No,6
Peugeot,1750,Compact,Used,3,0,236865.0,Manual,0,Dealer,5,1360.0,1114.0,0,NL,65.0,16,Benzine,152.0,214.36800000000002,1,0,0,0,2,0,Other,Other,No,4
Peugeot,11950,Compact,Used,3,0,113463.0,Manual,1,Dealer,5,1598.0,1135.0,0,NL,147.0,9,Benzine,139.0,194.57454545454544,1,1,1,1,2,1,Leather,Other,No,6
Peugeot,20175,Compact,Used,5,0,30429.0,Manual,1,Dealer,5,1500.0,1180.0,0,FR,96.0,1,Diesel,121.0,135.1,1,0,1,0,0,0,Other,1 owner,No,6
Peugeot,23950,Compact,Used,5,0,45917.0,Manual,0,Dealer,5,1598.0,1180.0,0,NL,200.0,6,Benzine,139.0,208.06153846153848,1,1,0,1,2,0,Leather,Other,No,6
Peugeot,2995,Compact,Used,5,0,217236.0,Manual,0,Dealer,5,1598.0,1200.0,0,NL,88.0,14,Benzine,145.0,225.11999999999998,1,0,0,0,1,0,Other,Other,No,4
Peugeot,11390,Compact,Used,5,0,77021.0,Manual,1,Dealer,5,1500.0,1655.0,0,FR,75.0,3,Diesel,86.0,123.52000000000001,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,2199,Compact,Used,3,0,211734.0,Manual,1,Dealer,5,1397.0,1140.0,0,NL,70.0,14,Benzine,145.0,200.76,1,0,1,0,2,1,Other,Other,No,4
Peugeot,28750,Compact,Used,5,1,10700.0,Manual,1,Dealer,5,1560.0,1375.0,1,BE,85.0,5,Diesel,104.0,154.4,2,2,1,1,0,1,Leather,1 owner,No,6
Peugeot,10900,Compact,Used,3,1,105177.0,Manual,1,Dealer,5,1598.0,1135.0,0,NL,147.0,9,Benzine,104.0,194.57454545454544,1,1,0,1,0,1,Leather,Other,No,6
Peugeot,23499,Compact,Used,5,1,96064.0,Manual,0,Dealer,5,1598.0,1235.0,0,FR,203.0,6,Benzine,139.0,208.06153846153848,1,1,0,0,0,0,Other,Other,No,6
Peugeot,16950,Compact,Used,3,0,82774.0,Manual,0,Dealer,5,1598.0,1135.0,0,NL,153.0,5,Benzine,125.0,194.57454545454544,1,1,1,0,0,0,Other,Other,No,6
Peugeot,9745,Compact,Used,5,0,108849.0,Automatic,1,Dealer,5,1598.0,1343.0,0,NL,115.0,11,Benzine,176.0,225.12,1,1,1,0,1,1,Other,Other,No,6
Peugeot,9250,Compact,Used,3,1,61483.0,Manual,0,Dealer,5,1598.0,1055.0,0,NL,88.0,10,Benzine,134.0,194.57454545454544,1,1,0,0,1,1,Other,1 owner,No,6
Peugeot,3795,Compact,Used,3,0,117756.0,Manual,1,Dealer,5,1360.0,916.0,0,NL,55.0,12,Benzine,149.0,222.60000000000002,1,0,0,0,2,1,Other,Other,No,3
Peugeot,12441,Compact,Used,3,0,75227.0,Manual,1,Dealer,5,1598.0,1135.0,0,NL,147.0,9,Benzine,104.0,194.57454545454544,1,1,0,1,0,1,Leather,Other,No,6
Peugeot,25499,Compact,Used,5,0,59670.0,Manual,0,Dealer,5,1598.0,1235.0,0,FR,203.0,5,Benzine,139.0,208.06153846153848,0,2,0,1,0,0,Other,Other,No,6
Peugeot,5800,Compact,Used,5,0,134000.0,Manual,0,Dealer,5,2000.0,1204.0,0,BE,66.0,14,Diesel,159.0,200.90323057773838,0,0,0,0,0,0,Other,1 owner,No,4
Peugeot,24190,Compact,Used,5,1,117122.0,Automatic,1,Dealer,5,1598.0,1395.0,0,NL,133.0,3,Benzine,123.0,174.87949604694325,2,2,1,0,0,1,Leather,Other,No,6
Peugeot,23499,Compact,Used,5,1,96663.0,Manual,0,Dealer,5,1598.0,1235.0,0,FR,203.0,6,Benzine,139.0,208.06153846153848,1,1,0,0,0,0,Other,Other,No,6
Peugeot,16999,Compact,Used,5,1,90520.0,Manual,0,Dealer,5,1560.0,1421.6586629506558,0,FR,90.0,5,Diesel,113.0,200.90323057773838,1,0,0,0,0,0,Other,Other,No,4
Peugeot,23499,Compact,Used,5,1,83582.0,Manual,0,Dealer,5,1598.0,1235.0,0,FR,203.0,6,Benzine,139.0,208.06153846153848,1,1,0,0,0,0,Other,Other,No,6
Peugeot,2750,Compact,Used,5,0,175649.0,Automatic,0,Dealer,5,1587.0,1039.0,0,NL,80.0,18,Benzine,171.0,238.56,1,0,0,0,2,0,Other,Other,No,3
Peugeot,8990,Compact,Used,5,1,158000.0,Manual,1,Dealer,5,1560.0,1065.0,0,FR,74.0,7,Diesel,79.0,130.13714285714283,0,0,1,0,0,0,Other,Other,No,6
Peugeot,24900,Compact,Used,5,0,7530.0,Automatic,1,Dealer,5,1200.0,1090.0,0,FR,96.0,2,Benzine,101.0,151.20000000000002,1,0,1,0,0,0,Other,1 owner,No,6
Peugeot,9000,Compact,Used,3,1,49900.0,Manual,1,Dealer,4,1598.0,1325.0,0,IT,128.0,15,Benzine,171.0,225.11999999999998,1,1,1,1,0,0,Leather,1 owner,No,4
Peugeot,3450,Compact,Used,5,0,155531.0,Manual,1,Dealer,5,1360.0,927.0,0,NL,55.0,12,Benzine,149.0,222.60000000000002,1,0,0,0,2,0,Other,Other,No,3
Peugeot,1950,Compact,Used,3,0,169096.0,Manual,0,Dealer,5,1587.0,988.0,0,NL,80.0,21,Benzine,161.0,225.12,0,0,0,0,2,1,Other,Other,No,3
Peugeot,3750,Compact,Used,3,0,97509.0,Manual,1,Dealer,5,1360.0,916.0,0,NL,55.0,12,Benzine,149.0,222.60000000000002,1,0,0,0,2,1,Other,Other,No,3
Peugeot,13500,Compact,Used,5,1,63980.0,Manual,0,Dealer,5,1560.0,1260.0,0,ES,88.0,5,Diesel,99.0,144.6015384615385,0,0,1,0,0,0,Other,Other,No,6
Peugeot,6499,Compact,Used,3,1,96362.0,Manual,0,Dealer,5,1598.0,1234.0,0,ES,115.0,11,Benzine,155.0,225.11999999999998,0,0,0,0,0,0,Other,Other,No,4
Peugeot,10385,Compact,Used,5,0,121675.0,Manual,1,Dealer,5,1560.0,1160.0,0,NL,88.0,6,Diesel,82.0,144.6015384615385,1,0,1,0,1,1,Other,Other,No,6
Peugeot,9550,Compact,Used,5,1,131285.0,Manual,1,Dealer,5,1598.0,1140.0,0,NL,93.0,8,Benzine,129.0,208.06153846153848,1,1,0,0,1,1,Other,Other,No,6
Peugeot,24999,Compact,Used,5,1,52068.0,Automatic,0,Dealer,5,1997.0,1235.0,0,FR,134.0,4,Diesel,116.0,200.90323057773838,1,1,0,0,0,0,Other,Other,No,6
Peugeot,4950,Compact,Used,5,0,201155.0,Manual,1,Dealer,5,1199.0,950.0,0,NL,60.0,10,Benzine,102.0,147.59111111111113,1,0,0,0,2,0,Other,Other,No,6
Peugeot,2950,Compact,Used,5,1,159760.0,Manual,0,Dealer,4,998.0,780.0,0,NL,50.0,14,Benzine,108.0,150.07999999999998,1,0,0,0,1,1,Other,Other,No,4
Peugeot,11900,Compact,Used,5,1,90120.0,Manual,0,Dealer,5,1560.0,1260.0,0,ES,88.0,5,Diesel,99.0,144.6015384615385,0,0,1,0,0,0,Other,Other,No,6
Peugeot,1890,Compact,Used,3,0,144196.0,Manual,0,Dealer,4,998.0,765.0,0,NL,50.0,16,Benzine,109.0,150.07999999999998,0,0,0,0,2,0,Other,Other,No,4
Peugeot,29950,Compact,Used,5,1,14000.0,Manual,0,Dealer,5,1997.0,1596.0,1,BE,110.0,4,Diesel,114.0,169.84000000000003,2,2,2,2,0,1,Leather,1 owner,No,6
Peugeot,15150,Compact,Used,5,1,99441.0,Automatic,1,Dealer,5,1199.0,1125.0,0,NL,96.0,5,Benzine,106.0,101.92,1,1,0,0,1,1,Other,1 owner,No,6
Peugeot,11190,Compact,Used,5,0,71310.0,Manual,1,Dealer,5,1600.0,1265.0,0,FR,73.0,5,Diesel,80.0,118.37333333333333,0,0,0,0,0,0,Other,Other,No,6
Peugeot,16490,Compact,Used,5,0,48146.0,Manual,1,Dealer,5,1200.0,1090.0,0,FR,81.0,4,Benzine,108.0,157.92000000000002,1,0,0,0,0,0,Other,1 owner,No,6
Peugeot,5900,Compact,Used,5,1,150000.0,Manual,1,Dealer,5,1124.0,942.0,0,ES,44.0,12,Benzine,166.0,197.4,0,0,0,0,0,0,Other,Other,No,3
Peugeot,22995,Compact,Used,5,1,16744.0,Manual,1,Dealer,5,1199.0,1178.0,0,NL,81.0,1,Benzine,101.0,126.4421052631579,2,2,1,1,1,1,Other,1 owner,No,6
Peugeot,17880,Compact,Used,3,1,57039.0,Manual,0,Dealer,5,1598.0,1135.0,0,NL,153.0,4,Benzine,125.0,194.57454545454544,1,1,0,0,1,1,Leather,Other,No,6
Peugeot,7495,Compact,Used,5,0,86110.0,Manual,1,Dealer,5,1199.0,950.0,0,NL,60.0,9,Benzine,104.0,147.59111111111113,1,1,0,0,0,0,Other,Other,No,6
Peugeot,16950,Compact,Demonstration,5,1,13750.0,Manual,1,Dealer,5,1560.0,1235.0,1,BE,73.0,6,Diesel,94.0,144.6015384615385,1,2,1,0,0,1,Other,1 owner,No,6
Peugeot,3450,Compact,Used,5,0,139235.0,Manual,1,Dealer,5,1360.0,925.0,0,NL,55.0,15,Benzine,152.0,222.60000000000002,1,0,0,0,1,0,Other,Other,No,3
Peugeot,10990,Compact,Used,5,0,46328.0,Manual,0,Dealer,4,998.0,832.5,0,FR,53.0,3,Benzine,88.0,128.1,1,0,1,0,0,0,Other,Other,No,6
Peugeot,8950,Compact,Used,5,0,88717.0,Manual,0,Dealer,5,1199.0,950.0,0,NL,60.0,6,Benzine,104.0,147.59111111111113,1,0,1,0,0,0,Other,Other,No,6
Peugeot,5450,Compact,Used,5,1,84963.0,Manual,1,Dealer,5,1360.0,927.0,0,NL,55.0,12,Benzine,149.0,222.60000000000002,1,0,0,0,2,1,Other,Other,No,3
Peugeot,5950,Compact,Used,3,0,75400.0,Manual,1,Dealer,4,1199.0,840.0,0,NL,60.0,7,Benzine,99.0,144.48,1,0,1,0,2,1,Other,Other,No,6
Peugeot,12750,Compact,Used,5,0,94276.0,Manual,0,Dealer,5,1199.0,1065.0,0,NL,96.0,7,Benzine,107.0,126.4421052631579,1,1,0,0,1,1,Other,Other,No,6
Peugeot,7250,Compact,Used,5,0,200707.0,Manual,0,Dealer,5,1598.0,1140.0,0,NL,92.0,9,Benzine,129.0,208.06153846153848,0,0,1,0,1,1,Other,Other,No,6
Peugeot,15990,Compact,Used,5,0,19400.0,Manual,1,Dealer,5,1200.0,1600.0,0,FR,81.0,3,Benzine,104.0,157.17333333333337,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,9900,Compact,Used,5,1,99173.0,Manual,1,Dealer,5,1199.0,950.0,0,NL,60.0,4,Benzine,99.0,147.59111111111113,1,1,1,0,2,0,Other,Other,No,6
Peugeot,9450,Compact,Used,5,1,126846.0,Manual,1,Dealer,5,1598.0,1140.0,0,NL,93.0,8,Benzine,129.0,208.06153846153848,1,1,0,0,2,1,Other,1 owner,No,6
Peugeot,7900,Compact,Used,3,0,90000.0,Manual,1,Dealer,5,1560.0,1080.0,0,IT,68.0,10,Diesel,95.0,130.13714285714283,1,1,0,1,0,1,Leather,Other,No,6
Peugeot,13499,Compact,Used,5,1,89424.0,Manual,0,Dealer,5,1560.0,1065.0,0,FR,90.0,5,Diesel,94.0,130.13714285714283,1,0,0,0,0,0,Other,1 owner,No,6
Peugeot,24950,Compact,Used,5,1,19904.0,Manual,0,Dealer,5,1199.0,1065.0,0,NL,74.0,2,Benzine,96.0,147.59111111111113,2,1,1,0,2,1,Leather,Other,No,6
Peugeot,9740,Compact,Used,5,0,127861.0,Manual,1,Dealer,5,1560.0,1065.0,0,NL,73.0,5,Diesel,79.0,130.13714285714283,1,1,0,0,2,1,Other,Other,No,6
Peugeot,27850,Compact,Used,5,1,29995.0,Manual,1,Dealer,5,1499.0,1572.0,0,BE,96.0,2,Diesel,106.0,158.26,1,1,1,0,0,1,Leather,Other,No,6
Peugeot,18790,Compact,Used,5,0,45645.0,Automatic,1,Dealer,5,1200.0,1204.0,0,FR,96.0,4,Benzine,117.0,171.35999999999999,1,0,0,0,0,0,Other,1 owner,No,6
Peugeot,27990,Compact,Employee's car,5,1,8100.0,Automatic,1,Dealer,5,1199.0,1233.0,1,DE,96.0,1,Benzine,103.0,147.63000000000002,2,2,2,2,1,1,Leather,1 owner,No,6
Peugeot,17950,Compact,Demonstration,5,1,19950.0,Manual,1,Dealer,5,1560.0,1235.0,0,BE,73.0,5,Diesel,94.0,144.6015384615385,1,1,0,0,0,0,Other,Other,No,6
Peugeot,16490,Compact,Used,5,0,65463.0,Manual,1,Dealer,5,1500.0,1180.0,0,FR,96.0,3,Diesel,92.0,135.1,1,0,0,0,0,0,Other,1 owner,No,6
Peugeot,6499,Compact,Used,3,1,96362.0,Manual,0,Dealer,5,1598.0,1234.0,0,ES,115.0,11,Benzine,155.0,225.11999999999998,0,0,0,0,0,0,Other,Other,No,4
Peugeot,5999,Compact,Used,5,1,92000.0,Manual,0,Dealer,5,1997.0,1427.0,0,ES,100.0,16,Diesel,159.0,208.44000000000003,1,0,0,0,0,0,Other,Other,No,4
Peugeot,2499,Compact,Used,5,0,48656.0,Manual,0,Dealer,5,1124.0,885.0,0,NL,44.0,21,Benzine,148.0,197.4,1,0,0,0,2,1,Other,Other,No,3
Peugeot,11150,Compact,Used,5,1,117743.0,Manual,1,Dealer,5,1598.0,1140.0,0,NL,115.0,8,Benzine,129.0,208.06153846153848,1,2,0,0,1,0,Other,Other,No,6
Peugeot,8750,Compact,Used,5,1,143862.0,Manual,0,Dealer,5,1199.0,950.0,0,NL,60.0,6,Benzine,99.0,147.59111111111113,1,0,1,0,1,1,Other,1 owner,No,6
Peugeot,23490,Compact,Used,5,2,11316.0,Manual,0,Dealer,5,1199.0,1258.0,0,ES,96.0,1,Benzine,126.0,126.4421052631579,0,0,0,0,0,0,Other,Other,No,6
Peugeot,11490,Compact,Used,5,0,57260.0,Manual,0,Dealer,5,1600.0,1090.0,0,FR,73.0,5,Diesel,79.0,118.37333333333333,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,3499,Compact,Used,3,0,160805.0,Manual,0,Dealer,5,1360.0,1101.0,0,NL,55.0,12,Benzine,147.0,214.36800000000002,1,0,0,0,2,0,Other,Other,No,4
Peugeot,7950,Compact,Used,5,1,147990.0,Manual,1,Dealer,5,1598.0,1232.0,0,NL,88.0,9,Benzine,147.0,208.06153846153848,1,1,1,0,0,1,Other,Other,No,6
Peugeot,12390,Compact,Used,5,0,58735.0,Manual,1,Dealer,5,1600.0,1090.0,0,FR,73.0,5,Diesel,87.0,118.37333333333333,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,10800,Compact,Used,5,1,116000.0,Manual,0,Dealer,5,1560.0,1260.0,0,ES,88.0,7,Diesel,99.0,144.6015384615385,0,0,1,0,0,0,Other,Other,No,6
Peugeot,13490,Compact,Used,5,0,41444.0,Manual,1,Dealer,5,1200.0,1050.0,0,FR,60.0,3,Benzine,109.0,157.17333333333337,0,0,0,0,0,0,Other,Other,No,6
Peugeot,5500,Compact,Used,3,0,85000.0,Manual,1,Dealer,4,1360.0,1238.0,0,IT,65.0,16,Benzine,153.0,215.04000000000005,1,0,0,0,0,0,Other,Other,No,4
Peugeot,5800,Compact,Used,3,0,75000.0,Manual,0,Dealer,4,1400.0,780.0,0,BE,40.0,12,Diesel,138.8576369825409,200.90323057773838,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,14900,Compact,Used,5,1,67329.0,Manual,0,Dealer,5,1199.0,1165.0,0,ES,96.0,4,Benzine,126.0,126.4421052631579,0,0,1,0,0,0,Other,Other,No,6
Peugeot,14900,Compact,Used,5,1,67329.0,Manual,0,Dealer,5,1199.0,1165.0,0,ES,96.0,4,Benzine,126.0,126.4421052631579,0,0,1,0,0,0,Other,Other,No,6
Peugeot,2445,Compact,Used,5,0,140942.0,Manual,1,Dealer,5,1124.0,810.0,0,NL,44.0,21,Benzine,145.0,206.07999999999998,0,0,0,0,1,1,Other,Other,No,3
Peugeot,8999,Compact,Used,3,1,95051.0,Manual,0,Dealer,5,1199.0,1065.0,1,BE,60.0,6,Benzine,104.0,147.59111111111113,0,0,0,0,0,1,Other,1 owner,No,6
Peugeot,2950,Compact,Used,5,0,186269.0,Manual,1,Dealer,5,1598.0,1262.0,0,NL,88.0,14,Benzine,159.0,208.06153846153848,1,0,1,0,2,0,Other,Other,No,6
Peugeot,7750,Compact,Used,3,1,109146.0,Manual,1,Dealer,5,1598.0,1055.0,0,NL,88.0,10,Benzine,134.0,194.57454545454544,1,1,1,1,2,0,Other,Other,No,6
Peugeot,1950,Compact,Used,5,0,175593.0,Manual,1,Dealer,5,1587.0,1168.0,0,NL,80.0,19,Benzine,174.0,248.64000000000001,1,0,0,0,2,0,Leather,Other,No,4
Peugeot,12790,Compact,Used,5,0,40145.0,Manual,1,Dealer,5,1200.0,1050.0,0,FR,60.0,4,Benzine,109.0,157.17333333333337,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,950,Compact,Used,3,0,166979.0,Manual,0,Dealer,5,1124.0,790.0,0,NL,44.0,20,Benzine,147.0,206.07999999999998,0,0,0,0,1,0,Other,Other,No,3
Peugeot,17190,Compact,Used,5,0,46097.0,Manual,1,Dealer,5,1200.0,1165.0,0,FR,74.0,2,Benzine,123.0,157.17333333333337,1,0,0,0,0,0,Other,1 owner,No,6
Peugeot,24999,Compact,Used,5,0,93262.0,Automatic,0,Dealer,5,1499.0,1421.6586629506558,0,FR,98.0,4,Diesel,113.0,200.90323057773838,1,1,0,0,0,0,Other,Other,No,6
Peugeot,8295,Compact,Used,5,0,121329.0,Manual,0,Dealer,5,1199.0,950.0,0,NL,60.0,8,Benzine,104.0,147.59111111111113,1,1,1,0,1,1,Other,Other,No,6
Peugeot,12890,Compact,Used,5,0,73774.0,Manual,1,Dealer,5,1600.0,1160.0,0,FR,73.0,4,Diesel,95.0,138.96,1,0,0,0,0,0,Other,1 owner,No,6
Peugeot,11790,Compact,Used,3,0,113.0,Manual,0,Dealer,4,998.0,832.5,0,FR,53.0,2,Benzine,88.0,128.1,1,0,0,0,0,0,Other,Other,No,6
Peugeot,20900,Compact,Used,5,1,26360.0,Manual,1,Dealer,5,1199.0,1065.0,0,NL,74.0,2,Benzine,97.0,147.59111111111113,2,1,1,0,1,1,Leather,Other,No,6
Peugeot,32990,Compact,Used,5,2,33154.0,Manual,1,Dealer,5,1598.0,1390.0,0,DE,193.0,2,Benzine,148.0,208.06153846153848,2,2,2,1,2,0,Leather,1 owner,No,6
Peugeot,2900,Compact,Used,3,0,129269.0,Manual,0,Dealer,5,1124.0,913.0,0,NL,44.0,12,Benzine,135.0,197.4,1,0,0,0,2,0,Other,Other,No,3
Peugeot,7940,Compact,Used,4,0,89600.0,Manual,1,Dealer,5,1199.0,1065.0,1,DE,60.0,9,Benzine,107.0,147.59111111111113,1,0,1,0,2,1,Other,1 owner,No,6
Peugeot,12990,Compact,Used,5,0,53509.0,Manual,1,Dealer,5,1200.0,975.0,0,FR,60.0,4,Benzine,104.0,157.17333333333337,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,2450,Compact,Used,3,1,185295.0,Manual,1,Dealer,5,1360.0,1117.0,0,NL,55.0,19,Benzine,159.0,225.12,1,0,0,0,2,1,Other,Other,No,4
Peugeot,22489,Compact,Demonstration,5,0,7500.0,Manual,1,Dealer,5,1199.0,1165.0,1,DE,74.0,1,Benzine,98.0,147.59111111111113,2,2,2,1,1,1,Leather,1 owner,No,6
Peugeot,9925,Compact,Used,5,1,91844.0,Manual,0,Dealer,5,1199.0,950.0,0,NL,60.0,5,Benzine,99.0,147.59111111111113,1,0,1,0,2,0,Other,Other,No,6
Peugeot,7450,Compact,Used,5,0,129906.0,Manual,0,Dealer,5,1199.0,950.0,0,NL,60.0,8,Benzine,104.0,147.59111111111113,1,0,0,0,2,1,Other,Other,No,6
Peugeot,4999,Compact,Used,5,0,151203.0,Manual,1,Dealer,5,1397.0,1064.0,0,NL,70.0,11,Benzine,135.0,200.76,1,0,1,0,2,1,Other,Other,No,4
Peugeot,20999,Compact,Used,3,1,27617.0,Manual,0,Dealer,5,1598.0,1065.0,0,FR,155.0,5,Benzine,125.0,194.57454545454544,1,0,0,0,0,0,Other,Other,No,6
Peugeot,10900,Compact,Used,5,0,36336.0,Manual,0,Dealer,5,1199.0,1040.0,0,ES,60.0,4,Benzine,104.0,147.59111111111113,0,0,0,0,0,0,Other,Other,No,6
Peugeot,14790,Compact,Used,5,1,83729.0,Manual,1,Dealer,5,1199.0,1064.0,0,NL,81.0,4,Benzine,112.0,126.4421052631579,1,1,1,0,0,0,Other,Other,No,6
Peugeot,7450,Compact,Used,5,0,97447.0,Manual,0,Dealer,5,1397.0,1045.0,0,NL,70.0,10,Benzine,129.0,188.16,1,0,0,0,1,1,Other,Other,No,6
Peugeot,11299,Compact,Used,5,1,92000.0,Manual,0,Dealer,5,1560.0,1065.0,0,FR,74.0,5,Diesel,90.0,130.13714285714283,1,0,0,0,0,0,Other,Other,No,6
Peugeot,4750,Compact,Used,5,0,105458.0,Manual,0,Dealer,5,1124.0,920.0,0,NL,44.0,12,Benzine,135.0,197.4,1,0,0,0,2,1,Other,Other,No,3
Peugeot,4750,Compact,Used,5,0,139527.0,Manual,1,Dealer,5,1397.0,1134.0,1,NL,70.0,12,Benzine,137.0,200.76,1,0,1,0,0,1,Other,Other,No,4
Peugeot,9990,Compact,Used,5,1,91904.0,Manual,0,Dealer,5,1199.0,950.0,0,NL,60.0,5,Benzine,99.0,147.59111111111113,1,0,1,0,0,0,Other,Other,No,6
Peugeot,8745,Compact,Used,5,1,89711.0,Manual,1,Dealer,5,1560.0,1055.0,0,NL,55.0,7,Diesel,79.0,130.13714285714283,2,1,0,1,1,1,Other,Other,No,6
Peugeot,3950,Compact,Used,5,0,128624.0,Manual,0,Dealer,5,1587.0,1179.0,0,NL,80.0,17,Benzine,174.0,248.64000000000001,1,0,0,0,2,0,Other,1 owner,No,4
Peugeot,12940,Compact,Used,4,0,41150.0,Manual,1,Dealer,5,1199.0,1065.0,1,DE,81.0,5,Benzine,99.0,147.59111111111113,1,1,1,1,1,0,Other,1 owner,No,6
Peugeot,12790,Compact,Used,5,0,37301.0,Manual,1,Dealer,5,1200.0,1050.0,0,FR,60.0,3,Benzine,109.0,157.17333333333337,0,0,0,0,0,0,Other,Other,No,6
Peugeot,15999,Compact,Used,5,1,106013.0,Automatic,0,Dealer,5,1560.0,1235.0,0,FR,90.0,6,Diesel,101.0,200.90323057773838,1,1,0,0,0,0,Other,Other,No,6
Peugeot,12990,Compact,Used,5,1,56226.0,Manual,1,Dealer,5,1499.0,1065.0,0,NL,75.0,4,Diesel,95.0,133.17000000000002,1,1,1,0,2,1,Other,Other,No,6
Peugeot,13690,Compact,Used,5,0,32818.0,Manual,1,Dealer,5,1200.0,1050.0,0,FR,60.0,3,Benzine,109.0,157.17333333333337,0,0,0,0,0,0,Other,Other,No,6
Peugeot,2300,Compact,Used,3,0,152338.0,Manual,0,Dealer,4,998.0,775.0,0,NL,50.0,14,Benzine,108.0,150.07999999999998,0,0,0,0,1,1,Other,Other,No,4
Peugeot,12290,Compact,Used,5,0,50859.0,Manual,0,Dealer,5,1200.0,1050.0,0,FR,60.0,4,Benzine,109.0,157.17333333333337,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,12690,Compact,Used,5,0,13925.0,Manual,1,Dealer,5,1200.0,1050.0,0,FR,60.0,3,Benzine,109.0,157.17333333333337,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,13450,Compact,Used,5,1,12189.0,Manual,1,Dealer,4,998.0,815.0,0,NL,54.0,2,Benzine,85.0,128.1,1,0,0,0,2,1,Other,1 owner,No,6
Peugeot,10790,Compact,Used,5,0,80249.0,Manual,0,Dealer,5,1600.0,1080.0,0,FR,55.0,5,Diesel,79.0,118.37333333333333,0,0,0,0,0,0,Other,1 owner,No,6
Peugeot,5249,Compact,Used,5,0,108368.0,Manual,0,Dealer,5,1598.0,1262.0,0,NL,88.0,14,Benzine,159.0,208.06153846153848,1,0,1,0,2,0,Other,Other,No,6
Peugeot,11999,Compact,Used,5,1,88867.0,Manual,0,Dealer,5,1560.0,1065.0,0,FR,74.0,6,Diesel,90.0,130.13714285714283,1,0,0,0,0,0,Other,Other,No,6
Peugeot,27990,Compact,Employee's car,5,1,15000.0,Automatic,1,Dealer,5,1199.0,1233.0,1,DE,96.0,1,Benzine,103.0,147.63000000000002,2,2,2,2,1,1,Leather,1 owner,No,6
Peugeot,13350,Compact,Used,5,1,17458.0,Automatic,1,Dealer,4,998.0,835.0,0,NL,54.0,3,Benzine,95.0,140.28,1,1,1,0,1,1,Other,1 owner,No,6
Peugeot,9450,Compact,Used,5,0,114272.0,Manual,1,Dealer,5,1199.0,950.0,0,NL,60.0,5,Benzine,99.0,147.59111111111113,1,0,1,0,2,1,Other,Other,No,6
